Year,ZipCode,Gender,Count
2014,93705,Women,134
2014,93706,Men,166
2014,93706,Women,111
2014,93710,Men,115
2014,93710,Women,132
2014,93711,Men,160
2014,93711,Women,170
2014,93720,Men,151
2014,93720,Women,193
2014,93721,Men,43
2014,93721,Women,33
2014,93722,Men,201
2014,93722,Women,168
2014,93723,Men,32
2014,93723,Women,42
2014,93725,Men,76
2014,93725,Women,83
2014,93726,Men,155
2014,93726,Women,150
2014,93727,Men,245
2014,93727,Women,242
2014,93728,Men,70
2014,93728,Women,56
2014,93730,Men,30
2014,93730,Women,36
2014,93737,Men,13
2014,93901,Men,117
2014,93901,Women,122
2014,93905,Men,94
2014,93905,Women,64
2014,93906,Men,160
2014,93906,Women,145
2014,93907,Men,72
2014,93907,Women,64
2014,93908,Men,45
2014,93908,Women,32
2014,93921,Men,16
2014,93921,Women,17
2014,93923,Men,86
2014,93923,Women,92
2014,93924,Men,31
2014,93924,Women,32
2014,93926,Men,11
2014,93926,Women,12
2014,93927,Men,32
2014,93927,Women,23
2014,93930,Men,42
2014,93930,Women,27
2014,93933,Men,70
2014,93933,Women,67
2014,93940,Men,134
2014,93940,Women,137
2014,93950,Men,72
2014,93950,Women,83
2014,93953,Men,17
2014,93953,Women,40
2014,93955,Men,89
2014,93955,Women,88
2014,93960,Men,35
2014,93960,Women,44
2014,94002,Men,74
2014,94002,Women,104
2014,94005,Men,17
2014,94010,Men,138
2014,94010,Women,139
2014,94014,Men,139
2014,94014,Women,142
2014,94015,Men,211
2014,94015,Women,176
2014,94018,Men,11
2014,94018,Women,16
2014,94019,Men,41
2014,94019,Women,40
2014,94022,Men,63
2014,94022,Women,91
2014,94024,Men,93
2014,94024,Women,70
2014,94025,Men,124
2014,94025,Women,114
2014,94027,Men,31
2014,94027,Women,40
2014,94028,Men,24
2014,94028,Women,28
2014,94030,Men,85
2014,94030,Women,107
2014,94037,Women,12
2014,94040,Men,75
2014,94040,Women,106
2014,94041,Men,31
2014,94041,Women,23
2014,94043,Men,55
2014,94043,Women,54
2014,94044,Men,136
2014,94044,Women,127
2014,94061,Men,91
2014,94061,Women,119
2014,94062,Men,86
2014,94062,Women,89
2014,94063,Men,61
2014,94063,Women,58
2014,94065,Men,27
2014,94065,Women,26
2014,94066,Men,138
2014,94066,Women,133
2014,94070,Men,94
2014,94070,Women,88
2014,94080,Men,205
2014,94080,Women,203
2014,94085,Men,25
2014,94085,Women,21
2014,94086,Men,98
2014,94086,Women,110
2014,94087,Men,183
2014,94087,Women,190
2014,94089,Men,65
2014,94089,Women,66
2014,94102,Men,219
2014,94102,Women,90
2014,94103,Men,140
2014,94103,Women,90
2014,94105,Men,16
2014,94105,Women,13
2014,94107,Men,69
2014,94107,Women,54
2014,94108,Men,66
2014,94108,Women,46
2014,94109,Men,270
2014,94109,Women,207
2014,94110,Men,173
2014,94110,Women,149
2014,94111,Men,21
2014,94111,Women,14
2014,94112,Men,234
2014,94112,Women,285
2014,94114,Men,116
2014,94114,Women,58
2014,94115,Men,135
2014,94115,Women,148
2014,94116,Men,197
2014,94116,Women,203
2014,94117,Men,84
2014,94117,Women,83
2014,94118,Men,108
2014,94118,Women,127
2014,94121,Men,166
2014,94121,Women,122
2014,94122,Men,156
2014,94122,Women,162
2014,94123,Men,58
2014,94123,Women,53
2014,94124,Men,113
2014,94124,Women,109
2014,94127,Men,68
2014,94127,Women,78
2014,94131,Men,62
2014,94131,Women,67
2014,94132,Men,89
2014,94132,Women,92
2014,94133,Men,122
2014,94133,Women,110
2014,94134,Men,143
2014,94134,Women,137
2014,94158,Men,15
2014,94301,Men,59
2014,94301,Women,73
2014,94303,Men,114
2014,94303,Women,123
2014,94304,Men,21
2014,94304,Women,23
2014,94306,Men,83
2014,94306,Women,78
2014,94401,Men,120
2014,94401,Women,123
2014,94402,Men,78
2014,94402,Women,102
2014,94403,Men,139
2014,94403,Women,135
2014,94404,Men,78
2014,94404,Women,76
2014,94501,Men,222
2014,94501,Women,231
2014,94502,Men,41
2014,94502,Women,52
2014,94503,Men,54
2014,94503,Women,54
2014,94505,Men,31
2014,94505,Women,29
2014,94506,Men,58
2014,94506,Women,47
2014,94507,Men,47
2014,94507,Women,52
2014,94509,Men,241
2014,94509,Women,243
2014,94510,Men,90
2014,94510,Women,86
2014,94511,Men,22
2014,94511,Women,15
2014,94513,Men,181
2014,94513,Women,163
2014,94515,Men,19
2014,94515,Women,28
2014,94517,Men,38
2014,94517,Women,34
2014,94518,Men,99
2014,94518,Women,118
2014,94519,Men,84
2014,94519,Women,77
2014,94520,Men,112
2014,94520,Women,111
2014,94521,Men,156
2014,94521,Women,160
2014,94523,Men,153
2014,94523,Women,158
2014,94525,Men,22
2014,94525,Women,12
2014,94526,Men,99
2014,94526,Women,133
2014,94530,Men,100
2014,94530,Women,109
2014,94531,Men,113
2014,94531,Women,117
2014,94533,Men,288
2014,94533,Women,287
2014,94534,Men,110
2014,94534,Women,111
2014,94536,Men,178
2014,94536,Women,194
2014,94538,Men,141
2014,94538,Women,168
2014,94539,Men,81
2014,94539,Women,99
2014,94541,Men,252
2014,94541,Women,211
2014,94542,Men,31
2014,94542,Women,37
2014,94544,Men,214
2014,94544,Women,228
2014,94545,Men,111
2014,94545,Women,106
2014,94546,Men,177
2014,94546,Women,201
2014,94547,Men,65
2014,94547,Women,53
2014,94549,Men,93
2014,94549,Women,105
2014,94550,Men,162
2014,94550,Women,174
2014,94551,Men,74
2014,94551,Women,68
2014,94552,Men,42
2014,94552,Women,35
2014,94553,Men,172
2014,94553,Women,174
2014,94555,Men,60
2014,94555,Women,59
2014,94556,Men,53
2014,94556,Women,68
2014,94558,Men,282
2014,94558,Women,278
2014,94559,Men,87
2014,94559,Women,111
2014,94560,Men,132
2014,94560,Women,99
2014,94561,Men,122
2014,94561,Women,108
2014,94563,Men,58
2014,94563,Women,70
2014,94564,Men,66
2014,94564,Women,74
2014,94565,Men,272
2014,94565,Women,237
2014,94566,Men,123
2014,94566,Women,127
2014,94568,Men,95
2014,94568,Women,70
2014,94571,Men,62
2014,94571,Women,61
2014,94572,Men,38
2014,94572,Women,36
2014,94574,Men,33
2014,94574,Women,36
2014,94577,Men,184
2014,94577,Women,184
2014,94578,Men,136
2014,94578,Women,116
2014,94579,Men,85
2014,94579,Women,87
2014,94580,Men,109
2014,94580,Women,93
2014,94582,Men,47
2014,94582,Women,27
2014,94583,Men,84
2014,94583,Women,97
2014,94585,Men,84
2014,94585,Women,57
2014,94587,Men,199
2014,94587,Women,201
2014,94588,Men,62
2014,94588,Women,57
2014,94589,Men,115
2014,94589,Women,129
2014,94590,Men,200
2014,94590,Women,167
2014,94591,Men,196
2014,94591,Women,190
2014,94595,Men,137
2014,94595,Women,248
2014,94596,Men,64
2014,94596,Women,74
2014,94597,Men,74
2014,94597,Women,76
2014,94598,Men,113
2014,94598,Women,140
2014,94599,Men,112
2014,94599,Women,30
2014,94601,Men,166
2014,94601,Women,135
2014,94602,Men,87
2014,94602,Women,96
2014,94603,Men,109
2014,94603,Women,115
2014,94605,Men,170
2014,94605,Women,158
2014,94606,Men,121
2014,94606,Women,89
2014,94607,Men,114
2014,94607,Women,69
2014,94608,Men,96
2014,94608,Women,116
2014,94609,Men,75
2014,94609,Women,73
2014,94610,Men,91
2014,94610,Women,93
2014,94611,Men,126
2014,94611,Women,139
2014,94612,Men,94
2014,94612,Women,69
2014,94618,Men,42
2014,94618,Women,33
2014,94619,Men,72
2014,94619,Women,100
2014,94621,Men,101
2014,94621,Women,101
2014,94702,Men,60
2014,94702,Women,71
2014,94703,Men,47
2014,94703,Women,53
2014,94704,Men,35
2014,94704,Women,23
2014,94705,Men,44
2014,94705,Women,56
2014,94706,Men,50
2014,94706,Women,50
2014,94707,Men,43
2014,94707,Women,52
2014,94708,Men,39
2014,94708,Women,33
2014,94709,Men,22
2014,94709,Women,18
2014,94710,Men,20
2014,94710,Women,22
2014,94801,Men,83
2014,94801,Women,73
2014,94803,Men,92
2014,94803,Women,85
2014,94804,Men,138
2014,94804,Women,154
2014,94805,Men,45
2014,94805,Women,33
2014,94806,Men,199
2014,94806,Women,177
2014,94901,Men,100
2014,94901,Women,132
2014,94903,Men,167
2014,94903,Women,211
2014,94904,Men,52
2014,94904,Women,61
2014,94920,Men,50
2014,94920,Women,50
2014,94925,Men,33
2014,94925,Women,46
2014,94928,Men,121
2014,94928,Women,147
2014,94930,Men,27
2014,94930,Women,18
2014,94931,Men,17
2014,94931,Women,36
2014,94939,Men,21
2014,94939,Women,15
2014,94941,Men,82
2014,94941,Women,112
2014,94945,Men,62
2014,94945,Women,57
2014,94947,Men,88
2014,94947,Women,113
2014,94949,Men,68
2014,94949,Women,63
2014,94951,Men,13
2014,94951,Women,22
2014,94952,Men,146
2014,94952,Women,115
2014,94954,Men,122
2014,94954,Women,176
2014,94960,Men,44
2014,94960,Women,37
2014,94965,Men,30
2014,94965,Women,30
2014,95002,Men,11
2014,95003,Men,100
2014,95003,Women,94
2014,95004,Men,14
2014,95005,Men,28
2014,95005,Women,14
2014,95006,Men,37
2014,95006,Women,25
2014,95008,Men,144
2014,95008,Women,151
2014,95010,Men,36
2014,95010,Women,48
2014,95012,Men,24
2014,95012,Women,26
2014,95014,Men,159
2014,95014,Women,153
2014,95018,Men,29
2014,95018,Women,27
2014,95019,Men,12
2014,95019,Women,15
2014,95020,Men,179
2014,95020,Women,176
2014,95023,Men,133
2014,95023,Women,119
2014,95030,Men,63
2014,95030,Women,58
2014,95032,Men,92
2014,95032,Women,107
2014,95033,Men,28
2014,95033,Women,17
2014,95035,Men,147
2014,95035,Women,141
2014,95037,Men,125
2014,95037,Women,144
2014,95045,Men,12
2014,95046,Men,14
2014,95046,Women,26
2014,95050,Men,122
2014,95050,Women,118
2014,95051,Men,151
2014,95051,Women,183
2014,95054,Men,38
2014,95054,Women,41
2014,95060,Men,121
2014,95060,Women,125
2014,95062,Men,128
2014,95062,Women,128
2014,95065,Men,38
2014,95065,Women,32
2014,95066,Men,51
2014,95066,Women,65
2014,95070,Men,109
2014,95070,Women,142
2014,95073,Men,44
2014,95073,Women,42
2014,95076,Men,251
2014,95076,Women,238
2014,95110,Men,46
2014,95110,Women,38
2014,95111,Men,139
2014,95111,Women,94
2014,95112,Men,158
2014,95112,Women,95
2014,95116,Men,135
2014,95116,Women,124
2014,95117,Men,63
2014,95117,Women,87
2014,95118,Men,97
2014,95118,Women,104
2014,95119,Men,17
2014,95119,Women,29
2014,95120,Men,94
2014,95120,Women,73
2014,95121,Men,104
2014,95121,Women,90
2014,95122,Men,132
2014,95122,Women,111
2014,95123,Men,158
2014,95123,Women,155
2014,95124,Men,147
2014,95124,Women,124
2014,95125,Men,179
2014,95125,Women,221
2014,95126,Men,89
2014,95126,Women,67
2014,95127,Men,137
2014,95127,Women,154
2014,95128,Men,100
2014,95128,Women,138
2014,95129,Men,81
2014,95129,Women,111
2014,95130,Men,41
2014,95130,Women,31
2014,95131,Men,51
2014,95131,Women,41
2014,95132,Men,116
2014,95132,Women,88
2014,95133,Men,72
2014,95133,Women,61
2014,95134,Men,21
2014,95134,Women,11
2014,95135,Men,87
2014,95135,Women,71
2014,95136,Men,124
2014,95136,Women,84
2014,95138,Men,38
2014,95138,Women,32
2014,95139,Men,18
2014,95139,Women,13
2014,95148,Men,117
2014,95148,Women,83
2014,95202,Men,47
2014,95202,Women,30
2014,95203,Men,71
2014,95203,Women,57
2014,95204,Men,166
2014,95204,Women,171
2014,95205,Men,180
2014,95205,Women,122
2014,95206,Men,184
2014,95206,Women,149
2014,95207,Men,242
2014,95207,Women,230
2014,95209,Men,165
2014,95209,Women,192
2014,95210,Men,170
2014,95210,Women,147
2014,95212,Men,83
2014,95212,Women,74
2014,95213,Men,21
2014,95215,Men,132
2014,95215,Women,77
2014,95219,Men,77
2014,95219,Women,73
2014,95220,Men,37
2014,95220,Women,31
2014,95222,Men,30
2014,95222,Women,44
2014,95223,Men,21
2014,95223,Women,14
2014,95228,Men,19
2014,95228,Women,11
2014,95236,Men,18
2014,95237,Men,25
2014,95237,Women,19
2014,95240,Men,213
2014,95240,Women,221
2014,95242,Men,143
2014,95242,Women,152
2014,95247,Men,24
2014,95247,Women,15
2014,95249,Men,30
2014,95249,Women,37
2014,95252,Men,60
2014,95252,Women,40
2014,95255,Men,22
2014,95255,Women,12
2014,95258,Men,24
2014,95258,Women,11
2014,95301,Men,131
2014,95301,Women,125
2014,95304,Men,36
2014,95304,Women,33
2014,95307,Men,151
2014,95307,Women,114
2014,95310,Men,13
2014,95310,Women,12
2014,95315,Men,36
2014,95315,Women,28
2014,95316,Men,19
2014,95316,Women,18
2014,95319,Men,16
2014,95320,Men,45
2014,95320,Women,43
2014,95321,Men,20
2014,95321,Women,11
2014,95322,Men,38
2014,95322,Women,30
2014,95324,Men,25
2014,95324,Women,25
2014,95326,Men,46
2014,95326,Women,50
2014,95327,Men,42
2014,95327,Women,32
2014,95329,Men,14
2014,95330,Men,53
2014,95330,Women,46
2014,95333,Men,19
2014,95333,Women,13
2014,95334,Men,32
2014,95334,Women,25
2014,95336,Men,175
2014,95336,Women,211
2014,95337,Men,93
2014,95337,Women,101
2014,95338,Men,76
2014,95338,Women,55
2014,95340,Men,171
2014,95340,Women,164
2014,95341,Men,73
2014,95341,Women,64
2014,95348,Men,93
2014,95348,Women,90
2014,95350,Men,272
2014,95350,Women,316
2014,95351,Men,133
2014,95351,Women,134
2014,95354,Men,130
2014,95354,Women,111
2014,95355,Men,256
2014,95355,Women,248
2014,95356,Men,124
2014,95356,Women,143
2014,95357,Men,41
2014,95357,Women,39
2014,95358,Men,90
2014,95358,Women,97
2014,95360,Men,39
2014,95360,Women,28
2014,95361,Men,136
2014,95361,Women,123
2014,95363,Men,51
2014,95363,Women,75
2014,95365,Men,22
2014,95365,Women,12
2014,95366,Men,60
2014,95366,Women,65
2014,95367,Men,79
2014,95367,Women,55
2014,95368,Men,30
2014,95368,Women,26
2014,95370,Men,175
2014,95370,Women,187
2014,95372,Men,15
2014,95372,Women,15
2014,95376,Men,158
2014,95376,Women,152
2014,95377,Men,59
2014,95377,Women,48
2014,95379,Men,20
2014,95379,Women,29
2014,95380,Men,157
2014,95380,Women,156
2014,95382,Men,127
2014,95382,Women,158
2014,95383,Men,29
2014,95383,Women,11
2014,95386,Men,26
2014,95386,Women,19
2014,95388,Men,35
2014,95388,Women,24
2014,95391,Men,16
2014,95391,Women,17
2014,95401,Men,114
2014,95401,Women,123
2014,95403,Men,180
2014,95403,Women,219
2014,95404,Men,158
2014,95404,Women,154
2014,95405,Men,93
2014,95405,Women,123
2014,95407,Men,88
2014,95407,Women,88
2014,95409,Men,171
2014,95409,Women,178
2014,95422,Men,93
2014,95422,Women,99
2014,95423,Men,37
2014,95423,Women,24
2014,95425,Men,45
2014,95425,Women,50
2014,95428,Men,12
2014,95436,Men,29
2014,95436,Women,23
2014,95437,Men,82
2014,95437,Women,81
2014,95445,Men,14
2014,95446,Men,31
2014,95446,Women,16
2014,95448,Men,58
2014,95448,Women,55
2014,95451,Men,59
2014,95451,Women,57
2014,95452,Women,11
2014,95453,Men,72
2014,95453,Women,58
2014,95454,Men,16
2014,95457,Men,25
2014,95457,Women,22
2014,95458,Men,26
2014,95458,Women,27
2014,95460,Women,12
2014,95461,Men,13
2014,95464,Men,22
2014,95464,Women,16
2014,95467,Men,21
2014,95467,Women,20
2014,95469,Women,11
2014,95470,Men,24
2014,95470,Women,17
2014,95472,Men,128
2014,95472,Women,124
2014,95476,Men,162
2014,95476,Women,202
2014,95482,Men,154
2014,95482,Women,153
2014,95485,Men,19
2014,95485,Women,11
2014,95490,Men,89
2014,95490,Women,61
2014,95492,Men,87
2014,95492,Women,98
2014,95501,Men,135
2014,95501,Women,118
2014,95503,Men,133
2014,95503,Women,121
2014,95519,Men,65
2014,95519,Women,73
2014,95521,Men,50
2014,95521,Women,71
2014,95531,Men,120
2014,95531,Women,97
2014,95536,Men,11
2014,95540,Men,78
2014,95540,Women,94
2014,95542,Men,13
2014,95542,Women,11
2014,95546,Men,25
2014,95560,Men,11
2014,95562,Men,27
2014,95562,Women,14
2014,95567,Men,17
2014,95567,Women,14
2014,95570,Men,14
2014,95570,Women,11
2014,95573,Men,18
2014,95602,Men,118
2014,95602,Women,89
2014,95603,Men,156
2014,95603,Women,174
2014,95605,Men,63
2014,95605,Women,44
2014,95608,Men,378
2014,95608,Women,430
2014,95610,Men,184
2014,95610,Women,195
2014,95614,Men,12
2014,95614,Women,15
2014,95616,Men,102
2014,95616,Women,111
2014,95618,Men,38
2014,95618,Women,53
2014,95619,Men,25
2014,95619,Women,21
2014,95620,Men,47
2014,95620,Women,54
2014,95621,Men,191
2014,95621,Women,205
2014,95623,Men,21
2014,95623,Women,17
2014,95624,Men,182
2014,95624,Women,200
2014,95626,Men,18
2014,95626,Women,16
2014,95628,Men,220
2014,95628,Women,231
2014,95630,Men,194
2014,95630,Women,209
2014,95631,Men,29
2014,95631,Women,25
2014,95632,Men,85
2014,95632,Women,100
2014,95633,Men,16
2014,95634,Men,26
2014,95634,Women,12
2014,95640,Men,42
2014,95640,Women,38
2014,95641,Men,26
2014,95642,Men,66
2014,95642,Women,59
2014,95648,Men,253
2014,95648,Women,195
2014,95650,Men,55
2014,95650,Women,42
2014,95658,Men,39
2014,95658,Women,25
2014,95660,Men,172
2014,95660,Women,141
2014,95661,Men,151
2014,95661,Women,162
2014,95662,Men,143
2014,95662,Women,148
2014,95663,Men,16
2014,95663,Women,13
2014,95665,Men,29
2014,95665,Women,24
2014,95666,Men,40
2014,95666,Women,30
2014,95667,Men,240
2014,95667,Women,201
2014,95669,Men,14
2014,95670,Men,205
2014,95670,Women,197
2014,95672,Men,17
2014,95672,Women,14
2014,95673,Men,68
2014,95673,Women,53
2014,95677,Men,78
2014,95677,Women,107
2014,95678,Men,128
2014,95678,Women,141
2014,95682,Men,141
2014,95682,Women,94
2014,95683,Men,18
2014,95683,Women,30
2014,95684,Men,15
2014,95684,Women,11
2014,95685,Men,39
2014,95685,Women,20
2014,95687,Men,259
2014,95687,Women,227
2014,95688,Men,120
2014,95688,Women,102
2014,95690,Men,11
2014,95690,Women,14
2014,95691,Men,128
2014,95691,Women,106
2014,95692,Men,13
2014,95692,Women,12
2014,95693,Men,31
2014,95693,Women,26
2014,95694,Men,26
2014,95694,Women,34
2014,95695,Men,184
2014,95695,Women,172
2014,95696,Men,16
2014,95709,Men,20
2014,95709,Women,15
2014,95713,Men,34
2014,95713,Women,28
2014,95722,Men,24
2014,95722,Women,19
2014,95726,Men,51
2014,95726,Women,27
2014,95742,Men,19
2014,95742,Women,18
2014,95746,Men,72
2014,95746,Women,74
2014,95747,Men,205
2014,95747,Women,203
2014,95757,Men,77
2014,95757,Women,66
2014,95758,Men,155
2014,95758,Women,153
2014,95762,Men,101
2014,95762,Women,87
2014,95765,Men,70
2014,95765,Women,79
2014,95776,Men,48
2014,95776,Women,40
2014,95811,Men,24
2014,95811,Women,17
2014,95814,Men,62
2014,95814,Women,48
2014,95815,Men,117
2014,95815,Women,89
2014,95816,Men,61
2014,95816,Women,66
2014,95817,Men,66
2014,95817,Women,57
2014,95818,Men,71
2014,95818,Women,70
2014,95819,Men,55
2014,95819,Women,79
2014,95820,Men,146
2014,95820,Women,126
2014,95821,Men,166
2014,95821,Women,166
2014,95822,Men,227
2014,95822,Women,241
2014,95823,Men,290
2014,95823,Women,239
2014,95824,Men,106
2014,95824,Women,69
2014,95825,Men,139
2014,95825,Women,208
2014,95826,Men,150
2014,95826,Women,136
2014,95827,Men,81
2014,95827,Women,80
2014,95828,Men,217
2014,95828,Women,198
2014,95829,Men,71
2014,95829,Women,54
2014,95831,Men,174
2014,95831,Women,214
2014,95832,Men,40
2014,95832,Women,40
2014,95833,Men,99
2014,95833,Women,82
2014,95834,Men,49
2014,95834,Women,45
2014,95835,Men,69
2014,95835,Women,71
2014,95838,Men,154
2014,95838,Women,133
2014,95841,Men,103
2014,95841,Women,83
2014,95842,Men,110
2014,95842,Women,94
2014,95843,Men,116
2014,95843,Women,93
2014,95864,Men,126
2014,95864,Women,97
2014,95901,Men,147
2014,95901,Women,132
2014,95912,Men,13
2014,95916,Men,12
2014,95917,Men,12
2014,95918,Men,14
2014,95919,Men,13
2014,95926,Men,115
2014,95926,Women,135
2014,95928,Men,123
2014,95928,Women,124
2014,95932,Men,31
2014,95932,Women,21
2014,95938,Men,12
2014,95945,Men,164
2014,95945,Women,214
2014,95946,Men,69
2014,95946,Women,52
2014,95948,Men,61
2014,95948,Women,48
2014,95949,Men,85
2014,95949,Women,81
2014,95953,Men,33
2014,95953,Women,36
2014,95954,Men,76
2014,95954,Women,58
2014,95959,Men,97
2014,95959,Women,75
2014,95961,Men,92
2014,95961,Women,92
2014,95963,Men,84
2014,95963,Women,76
2014,95965,Men,106
2014,95965,Women,82
2014,95966,Men,191
2014,95966,Women,179
2014,95969,Men,212
2014,95969,Women,219
2014,95971,Men,34
2014,95971,Women,35
2014,95973,Men,132
2014,95973,Women,133
2014,95975,Men,12
2014,95982,Men,14
2014,95982,Women,11
2014,95987,Men,13
2014,95988,Men,32
2014,95988,Women,42
2014,95991,Men,167
2014,95991,Women,190
2014,95993,Men,130
2014,95993,Women,123
2014,96001,Men,202
2014,96001,Women,193
2014,96002,Men,187
2014,96002,Women,212
2014,96003,Men,276
2014,96003,Women,263
2014,96007,Men,129
2014,96007,Women,131
2014,96013,Men,30
2014,96013,Women,27
2014,96019,Men,46
2014,96019,Women,57
2014,96021,Men,76
2014,96021,Women,88
2014,96022,Men,88
2014,96022,Women,71
2014,96023,Men,13
2014,96025,Men,21
2014,96025,Women,17
2014,96027,Women,13
2014,96028,Women,12
2014,96032,Men,16
2014,96032,Women,17
2014,96035,Men,14
2014,96041,Men,14
2014,96041,Women,18
2014,96051,Men,12
2014,96052,Men,12
2014,96055,Men,23
2014,96055,Women,14
2014,96056,Men,12
2014,96064,Men,22
2014,96064,Women,22
2014,96067,Men,42
2014,96067,Women,44
2014,96073,Men,23
2014,96073,Women,15
2014,96080,Men,197
2014,96080,Women,147
2014,96088,Men,21
2014,96088,Women,33
2014,96093,Men,27
2014,96093,Women,21
2014,96094,Men,28
2014,96094,Women,42
2014,96097,Men,69
2014,96097,Women,64
2014,96101,Men,30
2014,96101,Women,38
2014,96103,Men,11
2014,96104,Men,11
2014,96114,Men,11
2014,96122,Men,23
2014,96122,Women,20
2014,96130,Men,62
2014,96130,Women,48
2014,96134,Women,13
2014,96137,Men,23
2014,96137,Women,16
2014,96143,Men,11
2014,96145,Men,13
2014,96150,Men,89
2014,96150,Women,82
2014,96161,Men,36
2014,96161,Women,27
2014,99998,Men,2159
2014,99998,Women,2124
2014,99999,Men,207
2014,99999,Women,108
2015,90001,Men,138
2015,90001,Women,107
2015,90002,Men,147
2015,90002,Women,116
2015,90003,Men,193
2015,90003,Women,161
2015,90004,Men,150
2015,90004,Women,122
2015,90005,Men,98
2015,90005,Women,85
2015,90006,Men,148
2015,90006,Women,126
2015,90007,Men,79
2015,90007,Women,65
2015,90008,Men,162
2015,90008,Women,171
2015,90010,Women,13
2015,90011,Men,222
2015,90011,Women,169
2015,90012,Men,110
2015,90012,Women,105
2015,90013,Men,103
2015,90013,Women,39
2015,90014,Men,62
2015,90014,Women,21
2015,90015,Men,49
2015,90015,Women,44
2015,90016,Men,188
2015,90016,Women,180
2015,90017,Men,63
2015,90017,Women,31
2015,90018,Men,168
2015,90018,Women,155
2015,90019,Men,219
2015,90019,Women,199
2015,90020,Men,82
2015,90020,Women,76
2015,90021,Men,17
2015,90022,Men,182
2015,90022,Women,151
2015,90023,Men,137
2015,90023,Women,99
2015,90024,Men,132
2015,90024,Women,132
2015,90025,Men,110
2015,90025,Women,111
2015,90026,Men,163
2015,90026,Women,117
2015,90027,Men,145
2015,90027,Women,146
2015,90028,Men,103
2015,90028,Women,84
2015,90029,Men,144
2015,90029,Women,111
2015,90031,Men,119
2015,90031,Women,119
2015,90032,Men,146
2015,90032,Women,141
2015,90033,Men,134
2015,90033,Women,147
2015,90034,Men,134
2015,90034,Women,104
2015,90035,Men,104
2015,90035,Women,106
2015,90036,Men,111
2015,90036,Women,120
2015,90037,Men,164
2015,90037,Women,134
2015,90038,Men,80
2015,90038,Women,43
2015,90039,Men,80
2015,90039,Women,84
2015,90040,Men,34
2015,90040,Women,38
2015,90041,Men,87
2015,90041,Women,99
2015,90042,Men,176
2015,90042,Women,110
2015,90043,Men,216
2015,90043,Women,228
2015,90044,Men,263
2015,90044,Women,268
2015,90045,Men,113
2015,90045,Women,119
2015,90046,Men,161
2015,90046,Women,158
2015,90047,Men,232
2015,90047,Women,254
2015,90048,Men,79
2015,90048,Women,106
2015,90049,Men,135
2015,90049,Women,118
2015,90056,Men,48
2015,90056,Women,54
2015,90057,Men,147
2015,90057,Women,105
2015,90059,Men,115
2015,90059,Women,131
2015,90061,Men,84
2015,90061,Women,92
2015,90062,Men,116
2015,90062,Women,107
2015,90063,Men,137
2015,90063,Women,123
2015,90064,Men,84
2015,90064,Women,78
2015,90065,Men,132
2015,90065,Women,129
2015,90066,Men,187
2015,90066,Women,165
2015,90067,Men,18
2015,90067,Women,23
2015,90068,Men,74
2015,90068,Women,54
2015,90069,Men,72
2015,90069,Women,54
2015,90073,Men,25
2015,90077,Men,33
2015,90077,Women,32
2015,90094,Men,11
2015,90201,Men,191
2015,90201,Women,172
2015,90210,Men,97
2015,90210,Women,85
2015,90211,Men,25
2015,90211,Women,30
2015,90212,Men,40
2015,90212,Women,34
2015,90220,Men,188
2015,90220,Women,176
2015,90221,Men,157
2015,90221,Women,110
2015,90222,Men,90
2015,90222,Women,104
2015,90230,Men,98
2015,90230,Women,123
2015,90232,Men,57
2015,90232,Women,59
2015,90240,Men,77
2015,90240,Women,94
2015,90241,Men,133
2015,90241,Women,121
2015,90242,Men,137
2015,90242,Women,128
2015,90245,Men,38
2015,90245,Women,36
2015,90247,Men,192
2015,90247,Women,177
2015,90248,Men,59
2015,90248,Women,60
2015,90249,Men,112
2015,90249,Women,72
2015,90250,Men,254
2015,90250,Women,251
2015,90254,Men,56
2015,90254,Women,45
2015,90255,Men,157
2015,90255,Women,143
2015,90260,Men,91
2015,90260,Women,70
2015,90262,Men,159
2015,90262,Women,158
2015,90265,Men,68
2015,90265,Women,66
2015,90266,Men,93
2015,90266,Women,85
2015,90270,Men,67
2015,90270,Women,56
2015,90272,Men,96
2015,90272,Women,83
2015,90274,Men,125
2015,90274,Women,115
2015,90275,Men,196
2015,90275,Women,220
2015,90277,Men,114
2015,90277,Women,102
2015,90278,Men,112
2015,90278,Women,113
2015,90280,Men,225
2015,90280,Women,162
2015,90290,Men,19
2015,90291,Men,67
2015,90291,Women,54
2015,90292,Men,95
2015,90292,Women,60
2015,90293,Men,37
2015,90293,Women,38
2015,90301,Men,99
2015,90301,Women,104
2015,90302,Men,101
2015,90302,Women,75
2015,90303,Men,73
2015,90303,Women,76
2015,90304,Men,54
2015,90304,Women,32
2015,90305,Men,63
2015,90305,Women,91
2015,90401,Men,26
2015,90401,Women,19
2015,90402,Men,41
2015,90402,Women,53
2015,90403,Men,63
2015,90403,Women,76
2015,90404,Men,82
2015,90404,Women,98
2015,90405,Men,88
2015,90405,Women,83
2015,90501,Men,138
2015,90501,Women,130
2015,90502,Men,72
2015,90502,Women,76
2015,90503,Men,146
2015,90503,Women,201
2015,90504,Men,112
2015,90504,Women,146
2015,90505,Men,138
2015,90505,Women,146
2015,90601,Men,112
2015,90601,Women,97
2015,90602,Men,61
2015,90602,Women,72
2015,90603,Men,90
2015,90603,Women,89
2015,90604,Men,131
2015,90604,Women,128
2015,90605,Men,109
2015,90605,Women,102
2015,90606,Men,106
2015,90606,Women,118
